start,end,summary,location,id,cache_timestamp,calendar_id
2025-04-21 08:00:00,2025-04-21 10:30:00,Virtual Meetup,Online,2292,2025-07-06 17:54:00.000000,Social
2025-04-21 11:30:00,2025-04-21 12:30:00,Documentation Creation,Office,2293,2025-07-06 17:54:00.000000,Productivity
2025-04-21 13:00:00,2025-04-21 15:30:00,Meal Planning,Home,2294,2025-07-06 17:54:00.000000,Productivity
2025-04-21 15:30:00,2025-04-21 17:45:00,Board Game Night,Café,2295,2025-07-06 17:54:00.000000,Entertainment
2025-04-21 17:45:00,2025-04-21 18:30:00,Code Review,Office,2296,2025-07-06 17:54:00.000000,Productivity
2025-04-21 18:30:00,2025-04-21 19:45:00,Q&A Session,Online,2297,2025-07-06 17:54:00.000000,Productivity
2025-04-21 20:30:00,2025-04-21 21:45:00,Quarterly Goal Setting,Off-site Venue,2298,2025-07-06 17:54:00.000000,Productivity
2025-04-21 21:45:00,2025-04-21 23:30:00,Feature Development,Office,2299,2025-07-06 17:54:00.000000,Productivity
2025-04-22 07:00:00,2025-04-22 08:45:00,Performance Review Prep,Home,2300,2025-07-06 17:54:00.000000,Productivity
2025-04-22 08:45:00,2025-04-22 11:00:00,Bill Payments,Bank,2301,2025-07-06 17:54:00.000000,Errands
2025-04-22 11:00:00,2025-04-22 13:00:00,Creative Writing,Café,2302,2025-07-06 17:54:00.000000,Personal Growth
2025-04-22 13:00:00,2025-04-22 14:00:00,Report Drafting,Home,2303,2025-07-06 17:54:00.000000,Productivity
2025-04-22 14:00:00,2025-04-22 15:45:00,Trivia Quiz Night,Pub,2304,2025-07-06 17:54:00.000000,Social
2025-04-22 16:00:00,2025-04-22 17:15:00,Trivia Quiz Night,Pub,2305,2025-07-06 17:54:00.000000,Social
2025-04-22 17:15:00,2025-04-22 19:30:00,Guided Stretching,Home,2306,2025-07-06 17:54:00.000000,Fitness
2025-04-22 19:30:00,2025-04-22 20:15:00,Group Workout,Park,2307,2025-07-06 17:54:00.000000,Fitness
2025-04-22 20:45:00,2025-04-22 21:15:00,Coffee with Mentor,Café,2308,2025-07-06 17:54:00.000000,Social
2025-04-22 21:15:00,2025-04-22 23:15:00,Dry Cleaning Pickup,Dry Cleaners,2309,2025-07-06 17:54:00.000000,Errands
2025-04-23 10:30:00,2025-04-23 14:00:00,Picnic in the Park,Park,2310,2025-07-13 18:46:36.039451,Social
2025-04-23 10:30:00,2025-04-23 13:15:00,Meditation Workshop,Online,2311,2025-07-13 18:46:36.039458,Personal Growth
2025-04-23 14:00:00,2025-04-23 16:00:00,Gardening,Garden,2312,2025-07-13 18:46:36.039455,Personal Growth
2025-04-23 18:00:00,2025-04-23 19:30:00,Personal Training,Gym,2313,2025-07-13 18:46:36.039447,Fitness
2025-04-24 08:45:00,2025-04-24 10:15:00,Lunch Break,Restaurant,2314,2025-07-06 17:54:00.000000,Social
2025-04-24 10:15:00,2025-04-24 12:00:00,Streaming Series Binge,Home,2315,2025-07-06 17:54:00.000000,Entertainment
2025-04-24 12:45:00,2025-04-24 14:00:00,Performance Review Prep,Home,2316,2025-07-06 17:54:00.000000,Productivity
2025-04-24 14:45:00,2025-04-24 16:15:00,Performance Review Prep,Home,2317,2025-07-06 17:54:00.000000,Productivity
2025-04-24 17:00:00,2025-04-24 19:30:00,Coffee with Mentor,Online,2318,2025-07-06 17:54:00.000000,Social
2025-04-24 19:30:00,2025-04-24 20:00:00,Online Course Study,Home,2319,2025-07-06 17:54:00.000000,Personal Growth
2025-04-24 20:30:00,2025-04-24 22:00:00,Cycling Tour,Bike Trail,2320,2025-07-06 17:54:00.000000,Fitness
2025-04-24 22:15:00,2025-04-24 23:15:00,Team Standup,Online,2321,2025-07-06 17:54:00.000000,Productivity
2025-04-25 07:30:00,2025-04-25 08:15:00,Online Course Study,Online,2322,2025-07-06 17:54:00.000000,Personal Growth
2025-04-25 09:15:00,2025-04-25 10:00:00,Fitness Class,Gym,2323,2025-07-06 17:54:00.000000,Fitness
2025-04-25 10:45:00,2025-04-25 11:45:00,Quick Errands,Shopping Center,2324,2025-07-06 17:54:00.000000,Errands
2025-04-25 12:00:00,2025-04-25 14:15:00,Meal Planning,Kitchen,2325,2025-07-06 17:54:00.000000,Fitness
2025-04-25 14:15:00,2025-04-25 16:00:00,Bookstore Browsing,Library,2326,2025-07-06 17:54:00.000000,Personal Growth
2025-04-25 16:30:00,2025-04-25 18:15:00,Weekend Getaway Planning,Home,2327,2025-07-06 17:54:00.000000,Entertainment
2025-04-25 18:15:00,2025-04-25 20:00:00,Sprint Planning,Office,2328,2025-07-06 17:54:00.000000,Productivity
2025-04-25 20:30:00,2025-04-25 21:45:00,Tech Gadget Shopping,Online,2329,2025-07-06 17:54:00.000000,Shopping
2025-04-25 21:45:00,2025-04-25 23:30:00,Swimming Laps,Beach,2330,2025-07-06 17:54:00.000000,Fitness
2025-04-26 09:00:00,2025-04-26 10:30:00,Pilates Class,Pilates Studio,2331,2025-07-06 17:54:00.000000,Fitness
2025-04-26 11:30:00,2025-04-26 13:45:00,Performance Review Prep,Office,2332,2025-07-06 17:54:00.000000,Productivity
2025-04-26 13:45:00,2025-04-26 16:00:00,Swimming Laps,Pool,2333,2025-07-06 17:54:00.000000,Fitness
2025-04-26 16:15:00,2025-04-26 18:30:00,Morning Yoga & Meditation,Home,2334,2025-07-06 17:54:00.000000,Fitness
2025-04-26 18:30:00,2025-04-26 20:45:00,Karaoke Night,Home,2335,2025-07-06 17:54:00.000000,Social
2025-04-26 20:45:00,2025-04-26 21:30:00,Home Organization,Home,2336,2025-07-06 17:54:00.000000,Errands
2025-04-26 21:30:00,2025-04-26 22:00:00,Bug Fixing,Office,2337,2025-07-06 17:54:00.000000,Productivity
2025-04-26 22:00:00,2025-04-26 23:30:00,Picking up Prescriptions,Pharmacy,2338,2025-07-06 17:54:00.000000,Errands
2025-04-27 08:45:00,2025-04-27 11:15:00,Lunch Break,Restaurant,2339,2025-07-13 18:46:36.039463,Social
2025-04-27 11:00:00,2025-04-27 14:45:00,Pilates Class,Pilates Studio,2340,2025-07-13 18:46:36.039471,Fitness
2025-04-27 16:00:00,2025-04-27 18:30:00,Bookstore Browsing,Library,2341,2025-07-13 18:46:36.039467,Entertainment
2025-04-28 08:00:00,2025-04-28 08:45:00,Skill Workshop,Online,2342,2025-07-06 17:54:00.000000,Personal Growth
2025-04-28 08:45:00,2025-04-28 11:15:00,Zumba Class,Community Center,2343,2025-07-06 17:54:00.000000,Fitness
2025-04-28 11:15:00,2025-04-28 13:15:00,Street Food Tour,City Streets,2344,2025-07-06 17:54:00.000000,Social
2025-04-28 13:15:00,2025-04-28 15:45:00,Meditation Session,Park,2345,2025-07-06 17:54:00.000000,Fitness
2025-04-28 15:45:00,2025-04-28 16:45:00,Swimming Laps,Beach,2346,2025-07-06 17:54:00.000000,Fitness
2025-04-28 16:45:00,2025-04-28 17:30:00,Art Class,Community Center,2347,2025-07-06 17:54:00.000000,Personal Growth
2025-04-28 18:15:00,2025-04-28 18:45:00,Language Lesson,Language School,2348,2025-07-06 17:54:00.000000,Personal Growth
2025-04-28 19:15:00,2025-04-28 19:45:00,Q&A Session,Online,2349,2025-07-06 17:54:00.000000,Productivity
2025-04-28 19:45:00,2025-04-28 21:00:00,Coding Challenge,Co-working Space,2350,2025-07-06 17:54:00.000000,Personal Growth
2025-04-28 21:00:00,2025-04-28 23:30:00,Gardening,Home,2351,2025-07-06 17:54:00.000000,Personal Growth
2025-04-29 09:30:00,2025-04-29 13:00:00,Bug Fixing,Home,2352,2025-07-13 18:46:36.039483,Productivity
2025-04-29 12:15:00,2025-04-29 15:45:00,HR Interview,Office,2353,2025-07-13 18:46:36.039475,Productivity
2025-04-29 15:45:00,2025-04-29 19:30:00,Souk/Market Visit,Carmel Market,2354,2025-07-13 18:46:36.039479,Entertainment
2025-04-30 08:30:00,2025-04-30 09:30:00,Meditation Workshop,Online,2355,2025-07-06 17:54:00.000000,Personal Growth
2025-04-30 09:30:00,2025-04-30 11:15:00,Souk/Market Visit,Jaffa Flea Market,2356,2025-07-06 17:54:00.000000,Shopping
2025-04-30 11:15:00,2025-04-30 13:15:00,Team Sports (Basketball/Soccer),Sports Court,2357,2025-07-06 17:54:00.000000,Fitness
2025-04-30 13:15:00,2025-04-30 14:45:00,Tech Gadget Shopping,Online,2358,2025-07-06 17:54:00.000000,Shopping
2025-04-30 14:45:00,2025-04-30 16:30:00,Creative Writing,Café,2359,2025-07-06 17:54:00.000000,Personal Growth
2025-04-30 16:30:00,2025-04-30 19:00:00,Learning a New Skill,Workshop Space,2360,2025-07-06 17:54:00.000000,Personal Growth
2025-04-30 19:00:00,2025-04-30 19:45:00,Museum Visit,Museum,2361,2025-07-06 17:54:00.000000,Entertainment
2025-04-30 19:45:00,2025-04-30 21:15:00,Coding Challenge,Home,2362,2025-07-06 17:54:00.000000,Personal Growth
2025-04-30 22:00:00,2025-04-30 23:45:00,Networking Event,Event Hall,2363,2025-07-06 17:54:00.000000,Social
2025-05-01 09:45:00,2025-05-01 10:30:00,Deep Work Session,Co-working Space,2364,2025-07-06 17:54:00.000000,Productivity
2025-05-01 10:45:00,2025-05-01 11:45:00,Q&A Session,Meeting Room,2365,2025-07-06 17:54:00.000000,Productivity
2025-05-01 11:45:00,2025-05-01 14:00:00,Sporting Event,Sports Bar,2366,2025-07-06 17:54:00.000000,Entertainment
2025-05-01 14:00:00,2025-05-01 16:30:00,Team Standup,Online,2367,2025-07-06 17:54:00.000000,Productivity
2025-05-01 16:30:00,2025-05-01 19:00:00,Meditation Workshop,Online,2368,2025-07-06 17:54:00.000000,Personal Growth
2025-05-01 19:00:00,2025-05-01 20:15:00,Learning a New Skill,Online,2369,2025-07-06 17:54:00.000000,Personal Growth
2025-05-01 20:45:00,2025-05-01 22:15:00,Tech Gadget Shopping,Online,2370,2025-07-06 17:54:00.000000,Shopping
2025-05-01 22:15:00,2025-05-01 22:45:00,Coffee with Mentor,Café,2371,2025-07-06 17:54:00.000000,Social
2025-05-02 08:45:00,2025-05-02 11:00:00,Car Maintenance,Home,2372,2025-07-06 17:54:00.000000,Errands
2025-05-02 12:00:00,2025-05-02 14:30:00,Journaling,Café,2373,2025-07-06 17:54:00.000000,Personal Growth
2025-05-02 14:30:00,2025-05-02 15:15:00,Cleaning the Apartment,Home,2374,2025-07-06 17:54:00.000000,Errands
2025-05-02 15:15:00,2025-05-02 17:45:00,Project Debrief,Online,2375,2025-07-06 17:54:00.000000,Productivity
2025-05-02 17:45:00,2025-05-02 19:15:00,Swimming Laps,Beach,2376,2025-07-06 17:54:00.000000,Fitness
2025-05-02 19:15:00,2025-05-02 21:00:00,DIY Home Project,Home,2377,2025-07-06 17:54:00.000000,Errands
2025-05-02 22:00:00,2025-05-02 23:59:00,Goal Review,Café,2378,2025-07-06 17:54:00.000000,Personal Growth
2025-05-03 09:00:00,2025-05-03 10:30:00,Journaling,Café,2379,2025-07-06 17:54:00.000000,Personal Growth
2025-05-03 10:30:00,2025-05-03 12:00:00,Lunch Break,Park Bench,2380,2025-07-06 17:54:00.000000,Social
2025-05-03 12:15:00,2025-05-03 13:00:00,Morning Yoga & Meditation,Home,2381,2025-07-06 17:54:00.000000,Fitness
2025-05-03 13:00:00,2025-05-03 14:00:00,Home Organization,Home,2382,2025-07-06 17:54:00.000000,Errands
2025-05-03 14:15:00,2025-05-03 16:00:00,Concert/Show,Outdoor Amphitheater,2383,2025-07-06 17:54:00.000000,Entertainment
2025-05-03 16:15:00,2025-05-03 17:00:00,Guided Stretching,Studio,2384,2025-07-06 17:54:00.000000,Fitness
2025-05-03 18:00:00,2025-05-03 20:30:00,Bank Visit,ATM,2385,2025-07-06 17:54:00.000000,Errands
2025-05-03 20:30:00,2025-05-03 21:15:00,Language Lesson,Online,2386,2025-07-06 17:54:00.000000,Personal Growth
2025-05-03 21:15:00,2025-05-03 21:45:00,DIY Home Project,Hardware Store,2387,2025-07-06 17:54:00.000000,Errands
2025-05-03 21:45:00,2025-05-03 23:59:00,Report Drafting,Home,2388,2025-07-06 17:54:00.000000,Productivity
2025-05-04 10:45:00,2025-05-04 14:00:00,Performance Review Prep,Home,2389,2025-07-13 18:46:36.039488,Productivity
2025-05-04 12:45:00,2025-05-04 15:30:00,Lunch Break,Restaurant,2390,2025-07-13 18:46:36.039496,Social
2025-05-04 15:00:00,2025-05-04 18:30:00,Fitness Class,Community Center,2391,2025-07-13 18:46:36.039492,Fitness
2025-05-04 19:30:00,2025-05-04 22:00:00,Outdoor Run,Park,2392,2025-07-13 18:46:36.039500,Fitness
2025-05-05 09:45:00,2025-05-05 11:45:00,Journaling,Café,2393,2025-07-06 17:54:00.000000,Personal Growth
2025-05-05 11:45:00,2025-05-05 13:30:00,Meditation Session,Home,2394,2025-07-06 17:54:00.000000,Fitness
2025-05-05 13:30:00,2025-05-05 15:45:00,Gym Session,Gym,2395,2025-07-06 17:54:00.000000,Fitness
2025-05-05 15:45:00,2025-05-05 17:45:00,Training Session,Office,2396,2025-07-06 17:54:00.000000,Personal Growth
2025-05-05 18:00:00,2025-05-05 19:30:00,Weekend Getaway Planning,Home,2397,2025-07-06 17:54:00.000000,Entertainment
2025-05-05 19:45:00,2025-05-05 20:15:00,Quick Errands,Shopping Center,2398,2025-07-06 17:54:00.000000,Errands
2025-05-05 21:00:00,2025-05-05 22:30:00,Group Workout,Gym,2399,2025-07-06 17:54:00.000000,Fitness
2025-05-06 07:45:00,2025-05-06 09:15:00,Museum Visit,Art Gallery,2400,2025-07-06 17:54:00.000000,Entertainment
2025-05-06 09:15:00,2025-05-06 10:15:00,Q&A Session,Online,2401,2025-07-06 17:54:00.000000,Productivity
2025-05-06 10:15:00,2025-05-06 11:30:00,Personal Training,Gym,2402,2025-07-06 17:54:00.000000,Fitness
2025-05-06 11:30:00,2025-05-06 13:00:00,Q&A Session,Online,2403,2025-07-06 17:54:00.000000,Productivity
2025-05-06 13:00:00,2025-05-06 15:00:00,Outdoor Run,Running Trail,2404,2025-07-06 17:54:00.000000,Fitness
2025-05-06 16:00:00,2025-05-06 17:30:00,Zumba Class,Community Center,2405,2025-07-06 17:54:00.000000,Fitness
2025-05-06 17:30:00,2025-05-06 20:00:00,Fitness Class,Community Center,2406,2025-07-06 17:54:00.000000,Fitness
2025-05-06 20:00:00,2025-05-06 22:15:00,HR Interview,Online,2407,2025-07-06 17:54:00.000000,Productivity
2025-05-06 22:15:00,2025-05-06 23:59:00,Report Drafting,Office,2408,2025-07-06 17:54:00.000000,Productivity
2025-05-07 07:15:00,2025-05-07 08:45:00,Skill Workshop,Online,2409,2025-07-06 17:54:00.000000,Personal Growth
2025-05-07 08:45:00,2025-05-07 11:00:00,Quarterly Goal Setting,Office,2410,2025-07-06 17:54:00.000000,Productivity
2025-05-07 11:00:00,2025-05-07 11:45:00,Online Course Study,Home,2411,2025-07-06 17:54:00.000000,Personal Growth
2025-05-07 12:45:00,2025-05-07 14:15:00,Sporting Event,Sports Bar,2412,2025-07-06 17:54:00.000000,Entertainment
2025-05-07 14:30:00,2025-05-07 16:45:00,Sprint Planning,Online,2413,2025-07-06 17:54:00.000000,Productivity
2025-05-07 17:15:00,2025-05-07 18:15:00,Bill Payments,Bank,2414,2025-07-06 17:54:00.000000,Errands
2025-05-07 18:15:00,2025-05-07 20:45:00,Performance Review Prep,Office,2415,2025-07-06 17:54:00.000000,Productivity
2025-05-07 21:00:00,2025-05-07 22:15:00,Movie Night,Cinema,2416,2025-07-06 17:54:00.000000,Entertainment
2025-05-07 22:15:00,2025-05-07 23:59:00,Meditation Workshop,Online,2417,2025-07-06 17:54:00.000000,Personal Growth
2025-05-08 08:00:00,2025-05-08 09:45:00,Q&A Session,Meeting Room,2418,2025-07-06 17:54:00.000000,Productivity
2025-05-08 10:00:00,2025-05-08 11:30:00,Documentation Creation,Office,2419,2025-07-06 17:54:00.000000,Productivity
2025-05-08 12:15:00,2025-05-08 14:15:00,Coffee with Colleague,Café,2420,2025-07-06 17:54:00.000000,Social
2025-05-08 15:00:00,2025-05-08 15:30:00,Task Prioritization,Office,2421,2025-07-06 17:54:00.000000,Productivity
2025-05-08 15:30:00,2025-05-08 17:00:00,Bookstore Browsing,Bookstore,2422,2025-07-06 17:54:00.000000,Shopping
2025-05-08 17:00:00,2025-05-08 18:15:00,Street Food Tour,City Streets,2423,2025-07-06 17:54:00.000000,Social
2025-05-08 18:15:00,2025-05-08 19:00:00,Beach Day,Beach,2424,2025-07-06 17:54:00.000000,Entertainment
2025-05-08 19:00:00,2025-05-08 20:45:00,HR Interview,Online,2425,2025-07-06 17:54:00.000000,Productivity
2025-05-08 20:45:00,2025-05-08 21:45:00,Puzzle Evening,Café,2426,2025-07-06 17:54:00.000000,Entertainment
2025-05-08 21:45:00,2025-05-08 23:59:00,Budget Review,Home,2427,2025-07-06 17:54:00.000000,Productivity
2025-05-09 08:30:00,2025-05-09 10:00:00,DIY Home Project,Home,2428,2025-07-13 18:46:36.039512,Errands
2025-05-09 16:15:00,2025-05-09 18:30:00,Morning Yoga & Meditation,Yoga Studio,2429,2025-07-13 18:46:36.039508,Fitness
2025-05-09 18:15:00,2025-05-09 22:00:00,Quarterly Goal Setting,Office,2430,2025-07-13 18:46:36.039504,Productivity
2025-05-10 08:15:00,2025-05-10 09:00:00,Online Course Study,Online,2431,2025-07-06 17:54:00.000000,Personal Growth
2025-05-10 10:00:00,2025-05-10 12:30:00,Bill Payments,Bank,2432,2025-07-06 17:54:00.000000,Errands
2025-05-10 12:30:00,2025-05-10 14:45:00,Zumba Class,Community Center,2433,2025-07-06 17:54:00.000000,Fitness
2025-05-10 14:45:00,2025-05-10 17:15:00,Training Session,Online,2434,2025-07-06 17:54:00.000000,Personal Growth
2025-05-10 17:15:00,2025-05-10 18:00:00,Team Sports (Basketball/Soccer),Sports Court,2435,2025-07-06 17:54:00.000000,Fitness
2025-05-10 18:00:00,2025-05-10 19:30:00,Bank Visit,Bank,2436,2025-07-06 17:54:00.000000,Errands
2025-05-10 19:30:00,2025-05-10 20:45:00,Car Maintenance,Home,2437,2025-07-06 17:54:00.000000,Errands
2025-05-10 21:15:00,2025-05-10 22:30:00,Personal Training,Park,2438,2025-07-06 17:54:00.000000,Fitness
2025-05-10 22:30:00,2025-05-10 23:59:00,Task Prioritization,Home,2439,2025-07-06 17:54:00.000000,Productivity
2025-05-11 16:00:00,2025-05-11 17:30:00,Goal Review,Home,2440,2025-07-13 18:46:36.039517,Personal Growth
2025-05-11 20:15:00,2025-05-11 23:59:59.999999,Trivia Quiz Night,Community Center,2441,2025-07-13 18:46:36.039522,Social
2025-05-12 09:45:00,2025-05-12 10:15:00,Team Standup,Online,2442,2025-07-06 17:54:00.000000,Productivity
2025-05-12 10:15:00,2025-05-12 12:00:00,Coffee with Colleague,Office Kitchen,2443,2025-07-06 17:54:00.000000,Social
2025-05-12 12:00:00,2025-05-12 14:15:00,Meditation Workshop,Meditation Center,2444,2025-07-06 17:54:00.000000,Personal Growth
2025-05-12 14:15:00,2025-05-12 16:00:00,Dry Cleaning Pickup,Dry Cleaners,2445,2025-07-06 17:54:00.000000,Errands
2025-05-12 16:00:00,2025-05-12 17:15:00,Coding Challenge,Home,2446,2025-07-06 17:54:00.000000,Personal Growth
2025-05-12 17:15:00,2025-05-12 19:15:00,Feature Development,Home,2447,2025-07-06 17:54:00.000000,Productivity
2025-05-12 19:15:00,2025-05-12 21:15:00,Trivia Quiz Night,Pub,2448,2025-07-06 17:54:00.000000,Social
2025-05-12 21:45:00,2025-05-12 23:00:00,Coffee with Mentor,Café,2449,2025-07-06 17:54:00.000000,Social
2025-05-13 08:45:00,2025-05-13 10:45:00,Volunteer Work,Animal Shelter,2450,2025-07-06 17:54:00.000000,Social
2025-05-13 10:45:00,2025-05-13 13:00:00,Pilates Class,Home,2451,2025-07-06 17:54:00.000000,Fitness
2025-05-13 13:00:00,2025-05-13 15:30:00,Dentist Appointment,Dental Clinic,2452,2025-07-06 17:54:00.000000,Errands
2025-05-13 16:15:00,2025-05-13 18:45:00,Electronics Shopping,Online,2453,2025-07-06 17:54:00.000000,Shopping
2025-05-13 19:30:00,2025-05-13 20:30:00,Coffee with Mentor,Café,2454,2025-07-06 17:54:00.000000,Social
2025-05-13 20:30:00,2025-05-13 21:45:00,Meditation Workshop,Online,2455,2025-07-06 17:54:00.000000,Personal Growth
2025-05-13 21:45:00,2025-05-13 22:30:00,Social Gathering,Park,2456,2025-07-06 17:54:00.000000,Social
2025-05-13 22:30:00,2025-05-13 23:59:00,Karaoke Night,Home,2457,2025-07-06 17:54:00.000000,Social
2025-05-14 07:00:00,2025-05-14 09:15:00,Volunteer Work,Community Center,2458,2025-07-06 17:54:00.000000,Social
2025-05-14 09:15:00,2025-05-14 11:30:00,Sporting Event,Sports Bar,2459,2025-07-06 17:54:00.000000,Entertainment
2025-05-14 12:15:00,2025-05-14 14:15:00,Trivia Quiz Night,Pub,2460,2025-07-06 17:54:00.000000,Social
2025-05-14 14:30:00,2025-05-14 15:15:00,Online Course Study,Library,2461,2025-07-06 17:54:00.000000,Personal Growth
2025-05-14 15:45:00,2025-05-14 18:15:00,Tech Conference,Online,2462,2025-07-06 17:54:00.000000,Personal Growth
2025-05-14 18:15:00,2025-05-14 20:15:00,Dry Cleaning Pickup,Dry Cleaners,2463,2025-07-06 17:54:00.000000,Errands
2025-05-14 20:15:00,2025-05-14 20:45:00,Project Debrief,Meeting Room,2464,2025-07-06 17:54:00.000000,Productivity
2025-05-14 20:45:00,2025-05-14 21:45:00,Strategic Planning Meeting,Hotel Conference Room,2465,2025-07-06 17:54:00.000000,Productivity
2025-05-14 21:45:00,2025-05-14 23:59:00,Swimming Laps,Beach,2466,2025-07-06 17:54:00.000000,Fitness
2025-05-15 08:30:00,2025-05-15 10:00:00,Data Analysis,Home,2467,2025-07-06 17:54:00.000000,Productivity
2025-05-15 10:00:00,2025-05-15 10:30:00,Vehicle Refueling,Gas Station,2468,2025-07-06 17:54:00.000000,Errands
2025-05-15 10:30:00,2025-05-15 12:30:00,Sporting Event,Sports Bar,2469,2025-07-06 17:54:00.000000,Entertainment
2025-05-15 12:30:00,2025-05-15 14:45:00,Tech Conference,Online,2470,2025-07-06 17:54:00.000000,Personal Growth
2025-05-15 14:45:00,2025-05-15 17:15:00,Movie Night,Outdoor Cinema,2471,2025-07-06 17:54:00.000000,Entertainment
2025-05-15 17:15:00,2025-05-15 19:45:00,DIY Home Project,Home,2472,2025-07-06 17:54:00.000000,Errands
2025-05-15 19:45:00,2025-05-15 20:30:00,Performance Review Prep,Home,2473,2025-07-06 17:54:00.000000,Productivity
2025-05-15 20:30:00,2025-05-15 22:15:00,Data Analysis,Office,2474,2025-07-06 17:54:00.000000,Productivity
2025-05-16 08:15:00,2025-05-16 09:45:00,Museum Visit,Museum,2475,2025-07-06 17:54:00.000000,Entertainment
2025-05-16 09:45:00,2025-05-16 10:30:00,Inbox Zero Session,Office,2476,2025-07-06 17:54:00.000000,Productivity
2025-05-16 11:00:00,2025-05-16 12:15:00,Souk/Market Visit,Jaffa Flea Market,2477,2025-07-06 17:54:00.000000,Shopping
2025-05-16 12:15:00,2025-05-16 14:30:00,Gym Session,Gym,2478,2025-07-06 17:54:00.000000,Fitness
2025-05-16 14:30:00,2025-05-16 15:00:00,Car Maintenance,Home,2479,2025-07-06 17:54:00.000000,Errands
2025-05-16 15:00:00,2025-05-16 15:45:00,Fitness Class,Studio,2480,2025-07-06 17:54:00.000000,Fitness
2025-05-16 16:30:00,2025-05-16 18:30:00,Cleaning the Apartment,Home,2481,2025-07-06 17:54:00.000000,Errands
2025-05-16 18:30:00,2025-05-16 20:00:00,Marketing Campaign Planning,Online,2482,2025-07-06 17:54:00.000000,Productivity
2025-05-16 20:00:00,2025-05-16 22:00:00,Code Review,Development Lab,2483,2025-07-06 17:54:00.000000,Productivity
2025-05-16 22:00:00,2025-05-16 22:45:00,Grocery Shopping,Supermarket,2484,2025-07-06 17:54:00.000000,Shopping
2025-05-16 22:45:00,2025-05-16 23:59:00,Board Game Night,Café,2485,2025-07-06 17:54:00.000000,Entertainment
2025-05-17 09:30:00,2025-05-17 11:00:00,Cleaning the Apartment,Home,2486,2025-07-06 17:54:00.000000,Errands
2025-05-17 11:00:00,2025-05-17 13:15:00,Bookstore Browsing,Bookstore,2487,2025-07-06 17:54:00.000000,Shopping
2025-05-17 13:15:00,2025-05-17 13:45:00,Dentist Appointment,Dental Clinic,2488,2025-07-06 17:54:00.000000,Errands
2025-05-17 14:15:00,2025-05-17 16:15:00,Personal Training,Gym,2489,2025-07-06 17:54:00.000000,Fitness
2025-05-17 16:15:00,2025-05-17 17:30:00,Documentation Creation,Home,2490,2025-07-06 17:54:00.000000,Productivity
2025-05-17 17:30:00,2025-05-17 19:00:00,Podcast Listening,Park,2491,2025-07-06 17:54:00.000000,Entertainment
2025-05-17 19:00:00,2025-05-17 21:30:00,Quarterly Goal Setting,Office,2492,2025-07-06 17:54:00.000000,Productivity
2025-05-17 22:30:00,2025-05-17 23:30:00,Performance Review Prep,Home,2493,2025-07-06 17:54:00.000000,Productivity
2025-05-18 08:15:00,2025-05-18 09:15:00,Bookstore Browsing,Library,2494,2025-07-13 18:46:36.039535,Entertainment
2025-05-18 14:30:00,2025-05-18 16:45:00,Pilates Class,Pilates Studio,2495,2025-07-13 18:46:36.039531,Fitness
2025-05-18 18:30:00,2025-05-18 20:00:00,Meditation Workshop,Online,2496,2025-07-13 18:46:36.039527,Personal Growth
2025-05-18 20:15:00,2025-05-18 22:00:00,Swimming Laps,Pool,2497,2025-07-13 18:46:36.039539,Fitness
2025-05-19 07:00:00,2025-05-19 09:15:00,Learning a New Skill,Workshop Space,2498,2025-07-06 17:54:00.000000,Personal Growth
2025-05-19 09:15:00,2025-05-19 11:00:00,Task Prioritization,Office,2499,2025-07-06 17:54:00.000000,Productivity
2025-05-19 11:45:00,2025-05-19 12:45:00,Social Gathering,Home,2500,2025-07-06 17:54:00.000000,Social
2025-05-19 13:30:00,2025-05-19 15:30:00,Data Analysis,Home,2501,2025-07-06 17:54:00.000000,Productivity
2025-05-19 15:30:00,2025-05-19 18:00:00,Journaling,Home,2502,2025-07-06 17:54:00.000000,Personal Growth
2025-05-19 18:00:00,2025-05-19 18:30:00,Karaoke Night,Home,2503,2025-07-06 17:54:00.000000,Social
2025-05-19 18:30:00,2025-05-19 19:00:00,Journal Reflection,Park,2504,2025-07-06 17:54:00.000000,Personal Growth
2025-05-19 19:00:00,2025-05-19 20:00:00,Coding Challenge,Co-working Space,2505,2025-07-06 17:54:00.000000,Personal Growth
2025-05-19 20:00:00,2025-05-19 21:00:00,Vendor Meeting,Vendor Site,2506,2025-07-06 17:54:00.000000,Productivity
2025-05-19 22:00:00,2025-05-19 23:59:00,Dry Cleaning Pickup,Dry Cleaners,2507,2025-07-06 17:54:00.000000,Errands
2025-05-20 08:00:00,2025-05-20 10:30:00,Online Course Study,Online,2508,2025-07-13 18:46:36.039543,Personal Growth
2025-05-20 09:00:00,2025-05-20 10:45:00,Tech Conference,Online,2509,2025-07-13 18:46:36.039547,Personal Growth
2025-05-21 09:15:00,2025-05-21 10:45:00,Picking up Prescriptions,Pharmacy,2510,2025-07-06 17:54:00.000000,Errands
2025-05-21 11:15:00,2025-05-21 12:45:00,Learning a New Skill,Home,2511,2025-07-06 17:54:00.000000,Personal Growth
2025-05-21 12:45:00,2025-05-21 13:30:00,Book Club Meeting,Library,2512,2025-07-06 17:54:00.000000,Social
2025-05-21 13:30:00,2025-05-21 14:00:00,Trivia Quiz Night,Pub,2513,2025-07-06 17:54:00.000000,Social
2025-05-21 15:00:00,2025-05-21 16:45:00,Social Gathering,Restaurant,2514,2025-07-06 17:54:00.000000,Social
